#mB	mV	mR	mI	logTe	Mass	Distancia (kpc)
2.9915788772858374	2.1998643185051403	1.734922271993991	1.3769222719939904	3.7419	0.977	3.0156744354449256
3.3886059979584893	2.4844127989157876	2.0990926855480234	1.736092685548023	3.7388	0.985	3.000672078212955
3.551937721014557	2.674640437699055	2.2703814576539783	1.9063814576539784	3.7383	0.983	3.227574618462185
3.5534658670370796	2.5677613986587717	2.2014896263529815	1.8274896263529818	3.7321	0.9620000000000001	2.9302044615049576
2.137803624682169	1.3703730734836057	1.0632998912695895	0.7512998912695892	3.7697	1.1420000000000001	2.9259033639772123
-0.24133723426047737	-1.5598230022943778	-2.3482772788667194	-2.981277278866719	3.6286	1.081	2.887649941223123
3.6505831819857413	2.6746721230654593	2.2875761293838153	1.9045761293838153	3.7268	0.945	2.8874550083439683
1.4703505243324217	0.6202464050351058	0.3259934495793164	-0.005006550420683098	3.7587	1.2590000000000001	3.040875852616545
2.3062526671646397	1.57019791462195	1.2333140286607014	0.9173140286607016	3.7672	1.122	2.9844396810877325
2.9698512421764747	2.208474971718166	1.7151646293768028	1.3571646293768032	3.7421	0.978	2.9993899080032738
3.180185505577562	2.3510365642419044	1.902736412697049	1.5377364126970487	3.7378	0.956	3.005711427876678
3.8470629890876786	2.8607571121074375	2.4724109359663666	2.0834109359663664	3.7234	0.934	3.040060224472338
3.634258774050977	2.790623751317823	2.308389751285275	1.9393897512852742	3.7352	0.973	3.1774443297389703
4.32023388013865	3.2327200288984805	2.8104869565225377	2.3904869565225386	3.7066	0.885	3.0303820950061886
4.077159426955594	3.108938153969177	2.6139960839162573	2.2019960839162582	3.7106	0.8959999999999999	2.8720977501854192
3.326770254889775	2.4271517071172966	2.0449900983369034	1.6859900983369034	3.7409	0.993	2.993629292105318
3.9325688450595706	2.9160974497227112	2.5159733101994455	2.120973310199446	3.7197	0.9229999999999999	2.99360614777912
4.270708073970235	3.2752913172401072	2.7845862019131022	2.3705862019131025	3.7096	0.893	3.0769273374983763
4.1639056058168755	3.3192003631550335	2.655036043435979	2.2390360434359797	3.7087	0.865	2.9881831238600487
4.279400716667428	3.381039770658546	2.77503864155911	2.357038641559109	3.7076	0.862	3.1232570453123927
3.357869650095644	2.443649793799053	2.0814271449856827	1.7214271449856833	3.7405	0.991	3.030298626612408
2.1993531486894264	1.4476575678227892	1.126749368924374	0.8117493689243744	3.7681	1.129	2.901014328086171
2.9983254378535804	2.172482559053339	1.7315322180284625	1.3725322180284625	3.7416	0.975	2.9874898855157705
4.343027394111397	3.4532118348843994	2.821670681246368	2.4006706812463676	3.7058	0.858	3.1356973303439832
2.935301988518802	2.137843254984255	1.7386099917785796	1.3956099917785796	3.7511	1.032	2.922281161250341
2.5138085009687963	1.5489259659449424	0.8886940263980305	0.4266940263980308	3.6859	1.069	3.081334207386061
3.714211940931113	2.7535669081572838	2.3411836065804135	1.9561836065804137	3.7257	0.941	2.927094349319556
2.179956321804278	1.3564911128314021	1.0728704688158315	0.7558704688158304	3.7668	1.1179999999999999	2.7439367339408607
3.4901233959872364	2.733817756465047	2.1686737835021725	1.7926737835021722	3.7309	0.93	3.0756347328122318
2.355762351657183	1.6013134737030574	1.1173691492554774	0.7633691492554764	3.7452	1.037	2.9667013541933063
1.782829907771049	0.8005670620590468	0.4208391323972389	0.03183913239723779	3.7243	1.272	2.975553933421056
2.6110124623906383	1.8943928536533488	1.4054540545643492	1.0544540545643493	3.7465	1.006	2.9234172881553433
2.490576255300544	1.542494989922485	0.9031837969529235	0.4531837969529242	3.6914	1.067	2.9514590323822523
1.7504646899734109	1.0113871124621392	0.7318414103813522	0.4298414103813526	3.7757	1.202	3.1043328604294707
3.702890067997286	2.937609515733783	2.3384587210235512	1.9504587210235513	3.7241	0.9079999999999999	3.055566529920636
4.086682437677974	3.2117537183814235	2.583743796954514	2.1647437969545136	3.707	0.861	2.8441255210479564
3.512814015467576	2.5682015753041085	2.1840246582718414	1.810024658271841	3.7325	0.9640000000000001	2.9188039926448193
3.557458228056337	2.7002216975907283	2.181080860951684	1.7980808609516838	3.7268	0.917	2.9364064691679905
2.8225268047297867	2.031410955814528	1.6501918908034137	1.3121918908034136	3.7539	1.043	2.9029421292016813
2.3067606088815724	1.4443943035313254	0.8905795458520611	0.48757954585206154	3.7161	1.061	2.8755167993047483
2.1711169737356606	1.3673038159404376	1.0893933980287605	0.7743933980287601	3.7681	1.1740000000000002	3.1599388588522297
4.115852779095992	3.1501731564350877	2.6316181354287194	2.21861813542872	3.7102	0.8690000000000001	3.004163927936566
0.5967416133449328	-0.5817940065029727	-1.168312949392063	-1.6783129493920632	3.6653	1.3090000000000002	3.0558878385931654
2.147277615010527	1.3630218435192045	1.074792751669973	0.7617927516699723	3.7694	1.139	2.9198366148504413
3.394856943238498	2.4943992674199036	2.134703833973547	1.7787038339735473	3.7427	0.9990000000000001	3.177903949870533
2.153507711990194	1.4158639877456203	1.0714306875885988	0.7584306875885982	3.7691	1.136	2.8912532736803587
3.9762427577125496	2.9465879912099027	2.545268738975592	2.1482687389755917	3.7187	0.92	3.007833193741197
3.758017978490251	2.8179870999151104	2.4051011172032153	2.027101117203216	3.7298	0.955	3.1421015969436867
3.582017382636712	2.6934055496276237	2.1984566245394674	1.8134566245394677	3.726	0.914	2.928810851044468
2.6574884489585138	1.8151601596095484	1.4191125213609341	1.0681125213609342	3.7465	1.006	2.9405089410219927
1.5671124819220479	0.795420126989864	0.4432800548604501	0.12228005486045035	3.7648	1.2329999999999999	2.7243067783900217
2.163804697010727	1.3749723501729996	1.1038543918011534	0.7928543918011535	3.7705	1.1520000000000001	3.063168436885918
1.6885297347917243	0.9381875769372208	0.5978815714224082	0.2788815714224082	3.7657	1.2309999999999999	2.933433952129096
3.0221592506984614	2.17229993813962	1.8296011313096265	1.4886011313096263	3.7519	1.035	3.0755318312658906
2.8946278649341792	2.066840756340401	1.7305860912223725	1.3955860912223734	3.7557	1.051	3.0854408012270884
4.2980929101343595	3.416897635403867	2.7748784840039873	2.3548784840039874	3.7062	0.8590000000000001	3.081595965108523
4.2383534352037735	3.364973294678645	2.7554683034762935	2.3404683034762943	3.7088	0.865	3.1339615269761065
2.625487320728155	1.7724596940679547	1.4912789512622773	1.1682789512622769	3.7633	1.091	3.0963909557282134
2.064633434237974	1.317102728197554	0.9973833078537666	0.6853833078537672	3.77	1.157	2.940875650609811
1.4571776054549197	0.6366561899779031	0.31820274699416995	-0.013797253005829901	3.758	1.26	3.0341744671098034
2.913425819371546	2.1194022862693336	1.655162981344155	1.3011629813441559	3.7444	0.99	3.0692523445763724
4.120658674985268	3.1430110695797424	2.6399541066101238	2.2319541066101234	3.7129	0.8759999999999999	3.101635946679806
3.8584044065717666	3.0471310480717033	2.450827716004765	2.0578277160047644	3.7213	0.9	3.112902678847711
4.326025954462697	3.2633710939619505	2.8216881394078914	2.4036881394078913	3.7075	0.887	3.071408825698229
2.563772084328697	1.7812066437765983	1.3578675026962248	1.0078675026962243	3.7473	1.021	3.063186931710456
4.014248508080383	3.1594057781538023	2.562117315384424	2.1591173153844236	3.7156	0.884	3.0790976557499774
2.103556914887866	1.1775673145055388	0.44895129934349143	-0.02504870065650877	3.6804	1.072	2.933528148829119
2.55505324002048	1.745607461764891	1.463860197052199	1.1418601970521998	3.7639	1.095	3.0915198503764976
1.752196320634761	0.912363883766214	0.6245169151757768	0.29751691517577683	3.7611	1.246	3.0012583616713706
3.1958586181720037	2.405205231126301	1.8938202905112025	1.5298202905112035	3.7381	0.9570000000000001	3.012756680300868
2.3773252922518635	1.6208204382242535	1.2728024216557916	0.9538024216557925	3.7659	1.11	2.9482240481201485
1.4292568856515828	0.5239394355602158	0.265328933297873	-0.07367106670212653	3.7541	1.262	2.96528053436717
2.719187654369941	1.8421729029891303	1.5684380487817915	1.2324380487817912	3.7552	1.0490000000000002	2.8424158077002644
3.8141714798994713	2.8752193828486883	2.443482771986467	2.0584827719864673	3.726	0.9420000000000001	3.0781980193385343
3.3945814792469555	2.615847486154573	2.0615157805532753	1.6875157805532757	3.7319	0.9329999999999999	2.968268314423971
2.1247606698535524	1.3295044568129075	1.0533396627342224	0.738339662734222	3.768	1.186	3.2112042693591953
4.097882123445604	3.2172124617063176	2.5846367798195935	2.1696367798195935	3.709	0.866	2.904874378014255
2.719687165394772	1.942592058949442	1.5673358740140095	1.23633587401401	3.7585	1.065	2.9748644017732264
2.7478607297362423	1.9649231290557436	1.5088391345263128	1.1568391345263134	3.7457	0.9990000000000001	2.9741839585843173
3.7241836296507245	2.860785173511566	2.3430133466964715	1.9580133466964718	3.7254	0.912	3.1103027857319274
3.151859394113661	2.2435222386826954	1.9116398335563876	1.5586398335563878	3.7451	1.008	2.9466460161841788
3.909281857240728	2.9868667243339537	2.4665703058905937	2.063570305890593	3.7157	0.884	2.9492667945478566
1.5557379261408233	0.746964260921251	0.5365118633428931	0.2335118633428932	3.7749	1.215	2.9546250303533754
2.3058209055036905	1.5320627613722326	1.2150246685831014	0.9010246685831023	3.7684	1.131	3.045123660303181
2.564234774948522	1.7555130868872952	1.3515819212418494	1.0005819212418494	3.7464	1.005	2.837372689723195
3.8158879573055415	2.818266824108828	2.386583130692985	1.9915831306929848	3.7201	0.924	2.83084849033046
1.4729962107357757	0.595754584964399	0.2960762025620918	-0.047923797437907645	3.7508	1.264	3.007566512138589
3.417071750158085	2.5035311642374376	2.121425088567306	1.7544250885673058	3.7366	0.977	2.9585915852915905
3.343022418699075	2.4690375867059906	2.0814822490419758	1.7244822490419764	3.7421	0.997	3.0824529037367054
3.4005659603205984	2.5715417924595263	2.120657386131133	1.7586573861311328	3.7396	0.988	3.0558460924055018
4.353311535951239	3.3525298690492953	2.8433312293607065	2.4253312293607063	3.7075	0.888	3.102174659053861
3.5077119638074983	2.627021235183757	2.2230836459425785	1.8580836459425782	3.7374	0.98	3.1276397869609767
2.0994329102842553	1.3188604279911882	1.0452130744476378	0.7312130744476377	3.7686	1.169	3.0749822619548053
3.0214540503381873	2.227097420034543	1.7611872632057661	1.3971872632057671	3.7386	0.96	2.8591533722437306
1.6282521858461596	0.841006101104627	0.5173283477550843	0.189328347755084	3.7602	1.249	2.8672507139516945
3.53147079457235	2.641840268871328	2.1919969765154264	1.8139969765154271	3.73	0.927	3.073260650097364
2.9385732580191597	2.2036017622041824	1.7071423483627708	1.3531423483627716	3.7444	0.99	3.1407145730400527
3.131070086753253	2.3039846845130008	1.9359468624992946	1.5929468624992946	3.7509	1.031	3.1914597568162506
3.2809605904149173	2.3658053199856486	2.018365000740065	1.661365000740064	3.7424	0.998	3.0038137444506603
2.185242191662846	1.4095535770469851	1.1160924135959007	0.8020924135959007	3.7684	1.131	2.9081612457259314
2.469216614755487	1.6911506468126367	1.2487667963981686	0.8987667963981689	3.7469	1.028	3.022409873235168
2.9436974788647223	2.031159150490904	1.761253878753605	1.4222538787536045	3.7529	1.0390000000000001	3.0203048201682177
3.6072554752581993	2.6888021068538306	2.2548670455863657	1.8748670455863659	3.729	0.9520000000000001	2.906520625073835
2.469353429970953	1.6811272191245106	1.2299383233354924	0.8779383233354929	3.7461	1.034	3.0760094451310103
3.361020574864746	2.419254620422163	2.0939114054609025	1.7379114054609026	3.7433	1.002	3.1403805659555992
4.303864710937987	3.3752644872938706	2.7744964061819504	2.34849640618195	3.7033	0.851	2.990193418353387
2.767991675230709	2.014087920480156	1.5481287194825546	1.1951287194825548	3.7451	0.995	2.970473921103625
2.367529914018461	1.5569101519737778	1.1024683708561778	0.7394683708561773	3.7394	1.048	3.1052292913468125
3.9530636875323033	2.983780486234476	2.5230092334705514	2.126009233470551	3.7188	0.92	2.97990107383941
4.184256895460312	3.3111596250926887	2.6871731562827623	2.2751731562827624	3.7101	0.8690000000000001	3.0791768378704623
2.2734731339697802	1.454054087267	1.1786145872678588	0.862614587267859	3.767	1.12	2.894162536218366
1.6882802971093032	0.882456292922873	0.6056328419406212	0.2866328419406212	3.7656	1.2309999999999999	2.9425684107083603
4.002552454171596	3.0590610092588406	2.5550735041757004	2.1500735041756993	3.7143	0.907	2.8947742504055403
2.2927854779163743	1.5068982002396885	1.2117513383924496	0.8957513383924507	3.7674	1.123	2.9644918975160244
2.6028672289542314	1.8358428722999953	1.378297566636972	1.0272975666369728	3.7467	1.008	2.9151406489455036
3.0837464271050514	2.3269025492025124	1.8108389510144614	1.4518389510144614	3.741	0.972	3.060326692063388
2.5094675457664533	1.7222776653642935	1.290899044643222	0.9408990446432224	3.7472	1.015	2.8972088885198053
3.0574975151843606	2.2156497211851303	1.8435931373912844	1.4945931373912842	3.7467	1.015	2.9115122886442175
3.4737289595392298	2.558008143200799	2.153392672114186	1.781392672114186	3.7334	0.966	2.903210556960868
3.2010450647008515	2.430678354955175	1.9167474075443653	1.5557474075443647	3.7404	0.9690000000000001	3.17504205059812
3.8871790404373527	2.92471059302893	2.4829446475653443	2.0899446475653445	3.7213	0.9279999999999999	2.994945539405486
2.320149730189133	1.4541839927022053	0.9816571750117777	0.6036571750117776	3.73	1.056	3.0069862000723684
2.931651502820844	2.081764331647756	1.670449531788539	1.3154495317885395	3.7438	0.987	3.051335110802642
2.915577583387984	2.101824617404781	1.7334525206156641	1.3914525206156645	3.752	1.035	2.9463918471128965
2.3960634343641445	1.6152566285884866	1.1407302716158725	0.7847302716158726	3.7438	1.041	3.055948663619723
2.793428102732884	1.9290758300637059	1.6184862984914634	1.2814862984914628	3.7544	1.045	2.8780428766210067
2.862820323462074	2.0958408310918415	1.6258898119281433	1.2728898119281427	3.745	0.9940000000000001	3.067453319705328
3.8330491948210828	2.9038135671736987	2.4710090958231135	2.0930090958231133	3.7299	0.955	3.2404238438903246
2.275044402858489	1.286800729547112	0.629424272907757	0.1594242729077573	3.6822	1.071	2.973615792529507
2.3268247005120433	1.521900899396913	0.954273769382489	0.5642737693824884	3.7235	1.0590000000000002	2.974779321154783
3.1371630163985245	2.240124813856319	1.8999594304068435	1.5469594304068437	3.7452	1.0090000000000001	2.9348903892353952
3.2780215346074755	2.3601543513362406	2.0356163243607703	1.6816163243607694	3.7447	1.0070000000000001	3.1040110945558035
2.4055975092756174	1.6279370169837621	1.2884070322166723	0.9644070322166733	3.7627	1.088	2.7943538906744316
2.0945170948716214	1.290663101292992	1.0296715861426016	0.7166715861426027	3.7689	1.135	2.8257537800075534
3.6263362442286144	2.6763123069708232	2.257199164089398	1.8711991640893988	3.7254	0.94	2.8069833257757675
1.6955304264033515	0.9596317110717933	0.682037629942192	0.3800376299421915	3.7755	1.206	3.0733181869768345
-0.28751950805959403	-1.48945610276055	-2.2063934239755683	-2.7543934239755683	3.6503	1.01	2.9222765644679445
2.799450565654057	1.9800367715814637	1.665690038111614	1.3366900381116142	3.7594	1.069	3.154554301559031
1.9333740137023847	1.14006708590213	0.8643115895137949	0.5493115895137954	3.768	1.177	2.8725150839479228
3.555382534824215	2.6994861201117395	2.198565864602968	1.8165658646029685	3.7276	0.919	2.9875361764929638
3.460085452500305	2.6181138245607753	2.1570126775111538	1.785012677511154	3.7336	0.9390000000000001	3.1725066090554814
2.4163672698118237	1.6154285856837411	1.3136833705549407	0.995683370554941	3.7659	1.111	3.007022475049463
2.2756393983488197	1.4794945460627034	1.0087114025939687	0.6487114025939693	3.7412	1.046	2.9481004734609164
0.4021606038611054	-0.8024340933275074	-1.5297705357535452	-2.089770535753545	3.6472	1.08	3.034211799061645
3.839744498877794	3.0311174403425483	2.429216554426552	2.032216554426552	3.7191	0.893	3.0077609107446097
1.703655590419869	0.8868836140491201	0.579564319238222	0.2555643192382222	3.7628	1.239	2.9208742755251462
2.6690862564530384	1.9099770036615977	1.5379109571145877	1.2069109571145873	3.7588	1.0659999999999998	2.945657110942242
2.214194714396207	1.424245161345274	1.1426081782039104	0.8296081782039106	3.769	1.136	2.9848439832683114
2.4740356543773343	1.7232733125756408	1.3802270656725604	1.06022706567256	3.7649	1.102	3.0272299617430205
3.6234784172199053	2.7670547563586325	2.2641833866872982	1.883183386687298	3.7282	0.9209999999999999	3.1048217876099153
2.8839642584862917	2.047505073436784	1.6323035291892376	1.2713035291892378	3.7401	0.9670000000000001	2.771154284252246
4.165810634856946	3.1839428368582308	2.6738021989904475	2.257802198990447	3.7082	0.8640000000000001	3.0016526870501186
3.870022772449266	2.961844921065776	2.4852427488066784	2.0952427488066787	3.7226	0.932	3.035627998229331
3.5500110361396704	2.7462330153008017	2.1824327948495794	1.803432794849579	3.7293	0.925	3.0317023401275938
3.1325980239517826	2.241680893380133	1.8826902907132856	1.5286902907132864	3.7443	1.005	2.8822925429880026
2.74015905194657	1.9444113632255657	1.5242364042400567	1.1732364042400558	3.7463	1.004	3.0594776211037313
4.339584115993301	3.338614042208068	2.7986536202501524	2.3736536202501517	3.7037	0.853	3.0362024337404003
4.202130770609482	3.2000803555819637	2.717899476741657	2.305899476741657	3.7107	0.8959999999999999	3.0142543431643096
4.084467568708671	3.158669602872063	2.6156816922687005	2.2036816922687015	3.7106	0.87	2.995962261239257
3.100471932587343	2.3428899491338147	1.8369331443322992	1.4759331443322985	3.7405	0.9690000000000001	3.064690547695431
4.02190944051252	3.123048757688345	2.547206583806556	2.140206583806556	3.7132	0.877	2.9829180132555178
2.0566189603608684	1.244968437497013	0.9685285429095387	0.6575285429095388	3.7699	1.143	2.8112903935931266
3.760735956982044	2.8393228276076092	2.3547613023871277	1.961761302387127	3.7213	0.9	2.9768178450683394
2.5426795440649848	1.735201538285473	1.4215374188041263	1.0995374188041254	3.7635	1.092	3.009591029687301
2.5707805840098166	1.675605661802587	1.0801112618527569	0.652111261852756	3.7024	1.064	3.110443037410167
2.6267185187066318	1.8196490876110207	1.5054925330863185	1.1814925330863177	3.7622	1.085	3.0612479451695034
2.5183283551682125	1.5637251476403673	0.9650432326623593	0.5240432326623594	3.6959	1.0659999999999998	2.98406752626351
2.919057832884927	2.086152793322488	1.7042553738984143	1.3582553738984142	3.7493	1.024	2.813526919438092
4.296807129438001	3.3105974998328307	2.795661906771972	2.380661906771973	3.7087	0.865	3.191040978726175
1.615064854959142	0.848231170605624	0.5881145196526498	0.2851145196526499	3.7748	1.217	3.038245784003153
2.527828774379614	1.7404079660718441	1.3314073253193364	0.9814073253193367	3.7473	1.021	3.0246941409304915
3.8059219027118694	2.9227678844720195	2.4014695473888237	2.0094695473888233	3.7216	0.9	3.0513632366886183
2.4676106561620834	1.704052710662678	1.2400926580598064	0.8880926580598061	3.7459	1.035	3.104692064416878
2.3899770686834696	1.658605227651539	1.158116017699924	0.802116017699924	3.7439	1.041	3.0762611692172164
4.196654028214526	3.195422902281699	2.687469083784567	2.270469083784567	3.7077	0.863	3.0039577267417856
3.4627659563421993	2.630906697760187	2.1120199011408944	1.733019901140894	3.729	0.9229999999999999	2.922832853028839
4.064824743526966	3.060325569860245	2.6329587794158114	2.232958779415811	3.7174	0.889	3.241841338481118
4.269872310691676	3.2302584108664334	2.760063064387851	2.3410630643878507	3.7067	0.885	2.964917496071659
2.0509235750281363	1.220312698672994	0.9764642047271526	0.6634642047271528	3.7691	1.165	2.955921122716846
3.7753059163733926	2.8857063380541543	2.360595843623292	1.9655958436232925	3.7202	0.897	2.950659996092805
2.535615881608651	1.719246342988816	1.4403789099881639	1.1203789099881636	3.7648	1.101	3.1108264434269803
3.832731987432469	2.9268725418488657	2.4246780770337413	2.0286780770337405	3.7195	0.894	3.013947030481823
2.4263078719204305	1.6207399323509772	1.3225517916241651	1.0035517916241652	3.7652	1.105	2.972421256061092
2.6730720737241125	1.88873246815879	1.5531862074865321	1.228186207486532	3.7625	1.0859999999999999	3.1436721054603476
4.137350404367201	3.247401857667306	2.6441921095828693	2.22819210958287	3.7084	0.865	2.9664594895377587
-0.3127424623367512	-1.5002082219672763	-2.2030852350994334	-2.740085235099434	3.6548	1.013	2.9253844798261612
3.609493941933753	2.7382821049382473	2.31216317592159	1.9461631759215896	3.7371	0.9790000000000001	3.2496204206782293
2.793696245927558	1.9757633210723498	1.6464668280247894	1.3174668280247896	3.7595	1.07	3.131074243132669
2.2664930866801507	1.4376944112336734	1.2035159502979385	0.8905159502979387	3.7694	1.139	3.093878041089373
4.174509275871275	3.2321974479212052	2.697454845641495	2.284454845641495	3.7102	0.895	2.9736576591465775
3.7127596988665346	2.751137308606215	2.328794668977271	1.939794668977271	3.7233	0.934	2.8441921523864093
4.339002074641691	3.3348556212619247	2.81165493009191	2.391654930091912	3.7066	0.885	3.0320124902257923
4.025642942796601	3.100833793939838	2.6035891860701526	2.2105891860701528	3.7206	0.9259999999999999	3.147152857979134
3.275265171020534	2.464126296995163	1.9699399252943603	1.5999399252943611	3.7348	0.9440000000000001	2.962019989379332
3.4397265164365116	2.5579430725559504	2.146430337318134	1.7804303373181343	3.7372	0.98	3.012215697785876
4.1330642287567105	3.273491942321119	2.606687277230927	2.1846872772309265	3.7053	0.857	2.824473181499463
4.176119532907483	3.28820590495641	2.670985226691042	2.2519852266910423	3.7066	0.86	2.94983038865732
2.6103869053730726	1.8077929062959157	1.4828145772808181	1.1538145772808184	3.7593	1.069	2.89576233822779
1.5143040522734585	0.7474622927168912	0.48654544646053033	0.1835454464605295	3.7749	1.216	2.8900748407128454
2.724669317242874	1.9009601706855719	1.5848487054268032	1.2548487054268032	3.7587	1.065	3.0072514370205568
2.5167137782629645	1.5377910134866433	0.992117212642631	0.5551172126426307	3.6977	1.065	3.010394712618119
3.9805159033261255	3.070770818214985	2.4937254749053803	2.080725474905379	3.7098	0.868	2.807663751061633
3.131662706671788	2.3536832642228536	1.8452948214458953	1.4812948214458963	3.7388	0.96	2.977549323013253
3.403817877880961	2.4963149135633564	2.147026621012806	1.788026621012806	3.7416	0.995	3.15795054306683
2.807734374994393	2.019317405099276	1.5856836614348655	1.235683661434865	3.7469	1.01	3.2414306345078763
3.501546879390899	2.6345918998541933	2.141540043776679	1.7585400437766783	3.7273	0.9179999999999999	2.902070835512614
3.2040088385711503	2.3771682429378336	1.9081798339011513	1.540179833901151	3.7362	0.9490000000000001	2.9378929481097833
2.768527589398854	2.0847464388202983	1.5426857203320523	1.190685720332052	3.7459	1.0	3.0362473171415165
4.1626525566621595	3.181629851064919	2.6665643995600767	2.254564399560077	3.7105	0.8959999999999999	2.9397667931379785
2.5568833678879503	1.8735940376714062	1.338950634624748	0.9889506346247483	3.747	1.011	2.905294265767938
3.879146711836073	3.075763546718761	2.477846260200737	2.0858462602007375	3.7217	0.9009999999999999	3.1664253372942865
0.362721195662548	-0.8357240834160962	-1.5619414912373073	-2.1229414912373072	3.6472	1.08	2.9937236053830834
2.8829800813785065	2.145334089615506	1.6395225431793765	1.2855225431793764	3.7443	0.99	3.038816729427259
3.3928770581222754	2.583516123888014	2.081215346794435	1.7062153467944352	3.7315	0.932	2.9774403484008056
3.775515809595639	2.856183006832298	2.374300041927407	1.977300041927407	3.7189	0.893	2.927251305669681
3.449278714050587	2.592671149219764	2.091130441278149	1.7141304412781482	3.7303	0.9279999999999999	2.9445985117805473
3.2541238602312035	2.390048307828744	1.9632145208421994	1.5972145208421997	3.7368	0.9520000000000001	3.042586291251274
3.341821017935814	2.418527665911059	2.0368214759009007	1.670821475900901	3.7369	0.9790000000000001	2.854725110635483
4.059255392158047	3.080085338412605	2.613103705015268	2.209103705015268	3.7148	0.9079999999999999	2.9869003997908714
4.042813042177093	3.2112747132252224	2.585937381770645	2.1729373817706454	3.7101	0.8690000000000001	2.9402717845373463
2.528835088188462	1.6682957285330113	1.0699272144026324	0.653927214402632	3.709	1.063	3.1030262026554047
1.9746151580754905	0.9223868101589439	0.40838831263084696	-0.03561168736915299	3.6943	1.2830000000000001	2.913920256533518
2.3069491627185457	1.5261568254636888	1.23181368451886	0.9138136845188596	3.7658	1.109	2.883784059657755
3.524881174610483	2.6094126908038184	2.2296421432228133	1.8606421432228135	3.735	0.972	3.058640456644753
3.0746292125366423	2.259129273057737	1.8636860903315489	1.5186860903315482	3.7497	1.026	3.041845964177856
2.2727440160206855	1.4855031905015084	1.1852698638013415	0.8652698638013412	3.7651	1.104	2.781339302500539
3.712350790504196	2.8661822063501567	2.3271118868483454	1.935111886848346	3.7218	0.9009999999999999	2.9568029127870696
2.763435358727792	1.892570266991985	1.631602090515111	1.3036020905151107	3.7605	1.075	3.157333212969578
2.2173138113730726	1.4465801068959578	1.1414895739431827	0.8264895739431832	3.7679	1.127	2.903340115452553
3.4242731215520887	2.503803537709464	2.133121351842391	1.7661213518423917	3.7365	0.977	2.971832106712316
2.651829446238377	1.8508246206891492	1.4310851613478697	1.0790851613478694	3.7456	0.998	2.8590189390328615
2.660315203543674	1.885232336275954	1.427298563886196	1.0772985638861963	3.7471	1.013	3.052528396968537
3.435059711520033	2.481698439007195	2.1318945825658826	1.7648945825658835	3.7364	0.977	2.9674192966891595
3.1700850560915015	2.3421611720201074	1.9424440934579685	1.5944440934579678	3.748	1.0190000000000001	3.0923512540070495
3.2743215732051087	2.454872706664416	1.9568489974828456	1.5908489974828441	3.7372	0.953	3.0504913616293456
2.450598592278393	1.698515487071445	1.2341465404506407	0.884146540450641	3.7469	1.0290000000000001	3.0159859086990393
2.5295814532906746	1.8081067376314923	1.4344848856147765	1.116484885614776	3.7663	1.114	3.205508826897786
2.5720410183662956	1.7677764193277588	1.4434990701577437	1.1184990701577435	3.762	1.083	2.962782795070682
3.28927649044131	2.446127676278567	2.0258437668920672	1.6628437668920677	3.7392	0.987	2.9131896168485714
1.9926247742395544	1.1731577971018883	0.9238905162406104	0.6098905162406103	3.7685	1.1909999999999998	3.07169508812247
2.688718375105421	1.8934626643295305	1.4537300583601604	1.1027300583601605	3.7466	1.0070000000000001	3.0029355523884136
2.347648269048645	1.5394835316567095	1.0877983312514878	0.7257983312514877	3.74	1.048	3.075811145078756
1.8629088101190785	1.0364997771238667	0.7903409698141131	0.47734096981411334	3.7692	1.193	2.9232650479959372
1.7279486348386826	0.6181216057692218	0.12591887541761793	-0.33208112458238137	3.6876	1.291	2.909268301782099
0.7123087286223608	-0.40734384903387966	-1.1207725260503545	-1.6517725260503546	3.657	1.079	2.99671536628387
3.4892600588436355	2.6423369765524196	2.1897052795404672	1.8227052795404681	3.7364	0.977	3.048885086069798
4.344134987043809	3.4018820382263755	2.8204061081465435	2.396406108146544	3.704	0.853	3.076672159282485
3.8535171175156737	3.049557584239043	2.4199204949248676	2.0209204949248676	3.7177	0.89	2.951101174722044
3.6473057047087316	2.779253401819119	2.256003462060553	1.8680034620605532	3.7238	0.907	2.9295485004556325
2.297574438978711	1.4307805069468644	1.01914161103484	0.6561416110348404	3.7388	1.0490000000000002	2.997977176165139
2.803594295423494	1.9541810880745265	1.6308029825136625	1.2948029825136622	3.7552	1.0490000000000002	2.9252338916622462
1.6366339749536323	0.8934178866478995	0.6018527020371636	0.2948527020371632	3.7724	1.22	3.011414522210532
3.694560615395698	2.838447124438904	2.3056208268681058	1.920620826868106	3.7258	0.9129999999999999	3.071313617891989
3.4867971485803526	2.6372010349304906	2.1803535422108453	1.8063535422108448	3.7322	0.935	3.1482608476669918
2.8234641071706497	1.8925336582373031	1.6257432800576872	1.2857432800576865	3.7531	1.04	2.8428153776782237
2.484355265976263	1.661347552328806	1.2550764794197873	0.9040764794197873	3.7463	1.033	3.0961022563406804
4.130963348824	3.1672742651716064	2.6293748058103876	2.2123748058103887	3.708	0.863	2.9327494442365345
2.5198879799897584	1.7366562174279467	1.4149109316463502	1.0939109316463504	3.764	1.095	3.0267892742482
3.0666541230593776	2.2276181023730004	1.8598985784980222	1.5138985784980221	3.7487	1.022	3.0017859165707295
3.605470460226453	2.7440367088068616	2.2063222254073214	1.8183222254073215	3.7243	0.909	2.8818040348319354
3.9959192044682474	3.018435573612887	2.550468275416451	2.14546827541645	3.7141	0.9059999999999999	2.8819978672095434
